Minerali,per porzione,% RDA
Calcio,"35,7 mg","3,6 %"
Rame,"1,0 mg","102,0 %"
Ferro,"2,3 mg","15,3 %"
Magnesio,"151,3 mg","50,4 %"
Manganese,"0,7 mg","37,4 %"
Fosforo,"328,1 mg","46,9 %"
Potassio,"2.964,8 mg","148,2 %"
Selenio,"< 0,1 mg","45,9 %"
Zinco,"0,1 mg","1,7 %"
