Valori nutrizionali,per porzione,% RDA
Valore calorico,57 kcal 240 kJ,"2,9 %"
Grassi,"1,7 g","2,6 %"
Grassi saturi,"0,5 g","2,1 %"
Grassi monoinsaturi,"0,2 g","0,7 %"
Grassi polinsaturi,"0,9 g","6,0 %"
Carboidrati,"8,8 g","3,3 %"
Zuccheri,"0,0 g","0,0 %"
Proteine,"2,2 g","3,0 %"
Fibre alimentari,"1,6 g","0,5 %"
Colesterolo,"0,0 mg","0,0 %"
Sodio,"< 0,1 g","< 0,1 %"
Acqua,"16,9 g","0,8 %"
