Minerali,per porzione,% RDA
Calcio,"6,0 mg","0,6 %"
Rame,"< 0,1 mg","3,6 %"
Ferro,"0,4 mg","2,4 %"
Magnesio,"2,0 mg","0,7 %"
Manganese,"< 0,1 mg","1,3 %"
Fosforo,"0,0 mg","0,0 %"
Potassio,"2,0 mg","0,1 %"
Selenio,"< 0,1 mg","0,7 %"
Zinco,"0,1 mg","1,4 %"
