Minerali,per porzione,% RDA
Calcio,"72,0 mg","7,2 %"
Rame,"< 0,1 mg","3,8 %"
Ferro,"0,7 mg","4,9 %"
Magnesio,"18,0 mg","6,0 %"
Manganese,"0,4 mg","17,9 %"
Fosforo,"64,5 mg","9,2 %"
Potassio,"1.279,5 mg","64,0 %"
Selenio,"< 0,1 mg","5,0 %"
Zinco,"0,3 mg","4,3 %"
