Valori nutrizionali,per porzione,% RDA
Valore calorico,753 kcal 3.152 kJ,"37,6 %"
Grassi,"47,5 g","73,0 %"
Grassi saturi,"18,5 g","84,3 %"
Grassi monoinsaturi,"22,7 g","78,2 %"
Grassi polinsaturi,"3,2 g","21,1 %"
Carboidrati,"0,0 g","0,0 %"
Zuccheri,"0,0 g","0,0 %"
Proteine,"76,3 g","104,6 %"
Fibre alimentari,"0,0 g","0,0 %"
Colesterolo,"319,8 mg","1.066,0 %"
Sodio,"0,2 g","< 0,1 %"
Acqua,"158,3 g","7,9 %"
