Minerali,per porzione,% RDA
Calcio,"5,3 mg","0,5 %"
Rame,"< 0,1 mg","1,3 %"
Ferro,"0,2 mg","1,2 %"
Magnesio,"7,4 mg","2,5 %"
Manganese,"< 0,1 mg","2,4 %"
Fosforo,"16,6 mg","2,4 %"
Potassio,"14,8 mg","0,7 %"
Selenio,"< 0,1 mg","13,9 %"
Zinco,"0,1 mg","1,7 %"
