0,1,2
Calorie,kcal,12.0
Calorie,kj,52.0
Grassi,g,0.16
Carboidrati,g,2.16
Proteine,g,0.59
Fibre,g,0.7
Zuccheri,g,1.38
Acqua,g,96.73
Amido,g,0.08
Ceneri,g,0.36
Minerali,,
Calcio,mg,14.0
Sodio,mg,2.0
Fosforo,mg,21.0
Potassio,mg,136.0
Ferro,mg,0.22
Magnesio,mg,12.0
Zinco,mg,0.17
Rame,mg,0.071
Fluoro,mcg,1.3
Manganese,mg,0.073
Selenio,mcg,0.1
Vitamine,,
Retinolo (Vit. A),mcg,0.0
"Vitamina A, IU",IU,72.0
Betaina,mg,0.1
"Vitamina A, RAE",mcg_RAE,4.0
Tiamina (Vit. B1),mg,0.031
Riboflavina (Vit. B2),mg,0.025
Niacina (Vit. B3),mg,0.037000000000000005
Acido Pantotenico (Vit. B5),mg,0.24
Piridossina (Vit. B6),mg,0.051
Acido folico (Vit. B9 o M o Folacina),mcg,0.0
Folato alimentare,mcg,14.0
"Folato, DFE",mcg_DFE,14.0
"Folati, totali",mcg,14.0
Cobalamina (Vit. B12),mcg,0.0
"Vitamina B-12, aggiunta",mcg,0.0
Acido ascorbico (Vit. C),mg,3.2
Vitamina D (D2+D3),mcg,0.0
Colecalcifenolo (Vit. D),IU,0.0
Alpha-tocoferolo (Vit. E),mg,0.03
"Vitamina E, aggiunta",mg,0.0
Fillochinone (Vit. K),mcg,7.2
Colina totale (Vit. J),mg,5.7
"Carotene, beta",mcg,31.0
"Carotene, alfa",mcg,8.0
"Criptoxantina, beta",mcg,18.0
Licopene,mcg,0.0
Luteina + zeaxantina,mcg,16.0
Tocoferolo beta,mg,0.0
Tocoferolo gamma,mg,0.02
Tocoferolo delta,mg,0.0
Zuccheri,,
Destrosio,g,0.63
Fruttosio,g,0.75
Galattosio,g,0.0
Lattosio,g,0.0
Maltosio,g,0.0
Saccarosio,g,0.0
Lipidi,,
"Acidi grassi, monoinsaturi",g,0.002
"Acidi grassi, polinsaturi",g,0.003
"Acidi grassi, saturi",g,0.013000000000000001
Colesterolo,mg,0.0
Grassi saturi,,
4:0,g,0.0
6:0,g,0.0
8:0,g,0.0
10:0,g,0.0
12:0,g,0.0
14:0,g,0.002
15:0,g,0.0
16:0,g,0.01
17:0,g,0.0
18:0,g,0.002
20:0,g,0.0
22:0,g,0.0
24:0,g,0.0
Grassi monoinsaturi,,
14:1,g,0.0
15:1,g,0.0
16:1 indifferenziato,g,0.0
17:1,g,0.0
18:1 indifferenziato,g,0.002
20:1,g,0.0
22:1 indifferenziato,g,0.0
Grassi polinsaturi,,
18:2 indifferenziato,g,0.002
18:3 indifferenziato,g,0.002
18:4,g,0.0
"20:2 n-6 c,c",g,0.0
20:3 indifferenziato,g,0.0
20:4 indifferenziato,g,0.0
20:5 n-3,g,0.0
22:5 n-3,g,0.0
22:6 n-3,g,0.0
Aminoacidi,,
Acido aspartico,g,0.037000000000000005
Acido glutammico,g,0.204
Alanina,g,0.031
Arginina,g,0.031
Cistina,g,0.006999999999999999
Fenilalanina,g,0.031
Glicina,g,0.025
Isoleucina,g,0.012
Istidina,g,0.002
Leucina,g,0.025
Lisina,g,0.025
Metionina,g,0.012
Prolina,g,0.012
Serina,g,0.025
Tirosina,g,0.002
Treonina,g,0.012
Triptofano,g,0.006999999999999999
Valina,g,0.012
Altro,,
Alcol etilico,g,0.0
Caffeina,mg,0.0
Teobromina,mg,0.0
