Minerali,per porzione,% RDA
Calcio,"49,3 mg","4,9 %"
Rame,"0,1 mg","13,4 %"
Ferro,"1,0 mg","6,7 %"
Magnesio,"15,3 mg","5,1 %"
Manganese,"< 0,1 mg","2,3 %"
Fosforo,"154,7 mg","22,1 %"
Potassio,"96,9 mg","4,8 %"
Selenio,"< 0,1 mg","102,6 %"
Zinco,"3,4 mg","48,9 %"
