,0,1,2
1,Parte edibile (%):,65,
2,Acqua (g):,2.3,
3,Proteine (g):,29,
4,Lipidi(g):,50,
5,Colesterolo (mg):,0,
6,Carboidrati disponibili (g):,8.5,
7,Amido (g):,4.9,
8,Zuccheri solubili (g):,3.1,
9,Fibra totale (g):,10.9,
10,Fibra solubile (g):,1.03,
11,Fibra insolubile (g):,9.89,
12,Alcol (g):,0,
13,Energia (kcal):,598,
14,Energia (kJ):,2502,
15,Sodio (mg):,6,
16,Potassio (mg):,680,
17,Ferro (mg):,3.5,
18,Calcio (mg):,64,
19,Fosforo (mg):,283,
20,Magnesio (mg):,175,
21,Zinco (mg):,3.5,
22,Rame (mg):,1,
23,Selenio (µg):,,
24,Tiamina (mg):,0.16,
25,Riboflavina (mg):,0.08,
26,Niacina (mg):,14,
27,Vitamina A retinolo eq. (µg):,0,
28,Vitamina C (mg):,0,
29,Vitamina E (mg):,,
