Minerali,per porzione,% RDA
Calcio,"17,5 mg","1,8 %"
Rame,"< 0,1 mg","5,6 %"
Ferro,"1,1 mg","7,3 %"
Magnesio,"23,8 mg","7,9 %"
Manganese,"< 0,1 mg","0,6 %"
Fosforo,"218,8 mg","31,3 %"
Potassio,"358,8 mg","17,9 %"
Selenio,"< 0,1 mg","102,5 %"
Zinco,"2,8 mg","39,3 %"
