Informazioni nutrizionali,Come vendutoper 100 g / 100 ml,Pastas,Cereals and their products,Cereali e patate,Cibi a base vegetale,Cibi e bevande a base vegetale
Grassi,3 g,"+37%2,19 g","-43%5,26 g","-52%6,21 g","-72%10,7 g","-69%9,61 g"
Carboidrati,56 g,"-13%64,7 g","-7%60,4 g","-7%59,9 g","+18%47,6 g","+28%43,9 g"
Proteine,11 g,0%11 g,"+12%9,83 g","+16%9,47 g","+42%7,75 g","+58%6,98 g"
