Minerali,per porzione,% RDA
Calcio,"68,0 mg","6,8 %"
Rame,"0,0 mg","0,0 %"
Ferro,"31,3 mg","208,7 %"
Magnesio,"113,4 mg","37,8 %"
Manganese,"0,0 mg","0,0 %"
Fosforo,"1.075,0 mg","153,6 %"
Potassio,"1.578,5 mg","78,9 %"
Selenio,"0,1 mg","402,2 %"
Zinco,"0,0 mg","0,0 %"
