Minerali,per porzione,% RDA
Calcio,"10,1 mg","1,0 %"
Rame,"< 0,1 mg","2,2 %"
Ferro,"1,2 mg","8,2 %"
Magnesio,"8,4 mg","2,8 %"
Manganese,"0,2 mg","11,5 %"
Fosforo,"24,9 mg","3,6 %"
Potassio,"23,2 mg","1,2 %"
Selenio,"< 0,1 mg","34,1 %"
Zinco,"0,2 mg","2,9 %"
