Minerali,per porzione,% RDA
Calcio,"110,0 mg","11,0 %"
Rame,"< 0,1 mg","3,5 %"
Ferro,"1,4 mg","9,1 %"
Magnesio,"20,2 mg","6,7 %"
Manganese,"0,7 mg","34,0 %"
Fosforo,"164,1 mg","23,4 %"
Potassio,"122,8 mg","6,1 %"
Selenio,"< 0,1 mg","28,5 %"
Zinco,"0,5 mg","6,5 %"
