Valori nutrizionali,per porzione,% RDA
Valore calorico,215 kcal 898 kJ,"10,7 %"
Grassi,"22,6 g","34,7 %"
Grassi saturi,"2,2 g","9,9 %"
Grassi monoinsaturi,"12,3 g","42,4 %"
Grassi polinsaturi,"7,1 g","47,2 %"
Carboidrati,"3,9 g","1,5 %"
Zuccheri,"1,2 g","2,4 %"
Proteine,"2,8 g","3,8 %"
Fibre alimentari,"2,9 g","1,0 %"
Colesterolo,"0,0 mg","0,0 %"
Sodio,"0,1 g","< 0,1 %"
Acqua,"0,3 g","< 0,1 %"
