0,1
Grassi saturi totali,9.34
C4:0\÷C10:0 (laurico),0.00
C12:0 (laurico),0.00
C14:0 (miristico),0.43
C16:0 (palmitico),5.73
C18:0 (stearico),3.13
C20:0 (arachidico),0.05
C22:0 (beenico),0.00
Grassi monoinsaturi totali,12.96
C14:1 (miristoleico),0.00
C16:1 (palmitoleico),0.76
C18:1 (oleico),11.75
C20:1 (eicosaenoico),0.45
C22:1 (erucico),0.00
Grassi polinsaturi totali,4.05
C18:2 W6 (linoleico),3.76
C18:3 W3 (linolenico),0.21
C20:4 W6 (arachidonico),0.00
C20:5 W3 (eicosapentaenoico - EPA),0.08
C22:6 W3 (docosaesaenoico - DHA),0.00
Rapporto Polinsaturi/Saturi,0.40
