Minerali,per porzione,% RDA
Calcio,"7,3 mg","0,7 %"
Rame,"< 0,1 mg","8,3 %"
Ferro,"0,5 mg","3,3 %"
Magnesio,"7,3 mg","2,4 %"
Manganese,"0,4 mg","17,6 %"
Fosforo,"41,5 mg","5,9 %"
Potassio,"48,8 mg","2,4 %"
Selenio,"< 0,1 mg","24,4 %"
Zinco,"0,4 mg","5,6 %"
