,0,1,2
1,Parte edibile (%):,98,
2,Acqua (g):,87.2,
3,Proteine (g):,0.7,
4,Lipidi(g):,0.5,
5,Colesterolo (mg):,0,
6,Carboidrati disponibili (g):,3.5,
7,Amido (g):,0,
8,Zuccheri solubili (g):,3.5,
9,Fibra totale (g):,5.4,
10,Fibra solubile (g):,,
11,Fibra insolubile (g):,,
12,Alcol (g):,0,
13,Energia (kcal):,20,
14,Energia (kJ):,85,
15,Sodio (mg):,4,
16,Potassio (mg):,150,
17,Ferro (mg):,0.2,
18,Calcio (mg):,10,
19,Fosforo (mg):,,
20,Magnesio (mg):,,
21,Zinco (mg):,,
22,Rame (mg):,,
23,Selenio (µg):,,
24,Tiamina (mg):,0.03,
25,Riboflavina (mg):,0.04,
26,Niacina (mg):,1,
27,Vitamina A retinolo eq. (µg):,82,
28,Vitamina C (mg):,243,
29,Vitamina E (mg):,,
