Minerali,per porzione,% RDA
Calcio,"1,5 mg","0,2 %"
Rame,"< 0,1 mg","0,7 %"
Ferro,"0,1 mg","0,9 %"
Magnesio,"0,7 mg","0,2 %"
Manganese,"< 0,1 mg","1,2 %"
Fosforo,"3,8 mg","0,5 %"
Potassio,"6,4 mg","0,3 %"
Selenio,"< 0,1 mg","2,3 %"
Zinco,"< 0,1 mg","0,3 %"
