Valori nutrizionali,per porzione,% RDA
Valore calorico,102 kcal 426 kJ,"5,1 %"
Grassi,"11,5 g","17,7 %"
Grassi saturi,"7,3 g","33,2 %"
Grassi monoinsaturi,"3,0 g","10,3 %"
Grassi polinsaturi,"0,4 g","2,9 %"
Carboidrati,"< 0,1 g","< 0,1 %"
Zuccheri,"< 0,1 g","< 0,1 %"
Proteine,"0,1 g","0,2 %"
Fibre alimentari,"0,0 g","0,0 %"
Colesterolo,"30,5 mg","101,8 %"
Sodio,"0,1 g","< 0,1 %"
Acqua,"2,3 g","0,1 %"
