Minerali,per porzione,% RDA
Calcio,"7,4 mg","0,7 %"
Rame,"< 0,1 mg","2,0 %"
Ferro,"0,0 mg","0,0 %"
Magnesio,"2,5 mg","0,8 %"
Manganese,"0,3 mg","16,0 %"
Fosforo,"88,2 mg","12,6 %"
Potassio,"46,6 mg","2,3 %"
Selenio,"0,0 mg","0,0 %"
Zinco,"0,1 mg","2,1 %"
