Minerali,per porzione,% RDA
Calcio,"35,6 mg","3,6 %"
Rame,"0,1 mg","13,2 %"
Ferro,"1,3 mg","8,4 %"
Magnesio,"16,0 mg","5,3 %"
Manganese,"0,2 mg","10,9 %"
Fosforo,"75,7 mg","10,8 %"
Potassio,"146,9 mg","7,3 %"
Selenio,"0,0 mg","0,0 %"
Zinco,"0,6 mg","7,9 %"
