Minerali,per porzione,% RDA
Calcio,"18,0 mg","1,8 %"
Rame,"< 0,1 mg","7,8 %"
Ferro,"0,7 mg","4,7 %"
Magnesio,"12,0 mg","4,0 %"
Manganese,"0,5 mg","24,9 %"
Fosforo,"153,0 mg","21,9 %"
Potassio,"30,0 mg","1,5 %"
Selenio,"< 0,1 mg","50,3 %"
Zinco,"0,7 mg","10,6 %"
