Informazioni nutrizionali,Come vendutoper 100 g / 100 ml,Come vendutoper porzione (125 g)
Grassi,"3,5 g","4,38 g"
- Acidi Grassi saturi,2 g,"2,5 g"
Carboidrati,"4,8 g",6 g
- Zuccheri,"4,8 g",6 g
Fibra alimentare,0 g,0 g
Proteine,"3,8 g","4,75 g"
Sale,"0,114 g","0,143 g"
Sodio,"0,045 g","0,056 g"
Nutrition score - France,0,0
Nutri-Score,B,B
