Minerali,per porzione,% RDA
Calcio,"37,0 mg","3,7 %"
Rame,"< 0,1 mg","6,9 %"
Ferro,"1,0 mg","6,9 %"
Magnesio,"25,0 mg","8,3 %"
Manganese,"0,2 mg","10,7 %"
Fosforo,"38,0 mg","5,4 %"
Potassio,"209,0 mg","10,5 %"
Selenio,"< 0,1 mg","2,0 %"
Zinco,"0,2 mg","3,4 %"
