0,1,2
Calorie,kcal,358.0
Calorie,kj,1498.0
Grassi,g,0.52
Carboidrati,g,79.15
Proteine,g,6.5
Fibre,g,2.8
Acqua,g,13.29
Ceneri,g,0.54
Minerali,,
Calcio,mg,3.0
Sodio,mg,1.0
Fosforo,mg,95.0
Potassio,mg,76.0
Ferro,mg,4.23
Magnesio,mg,23.0
Zinco,mg,1.1
Rame,mg,0.21
Manganese,mg,1.037
Selenio,mcg,15.1
Vitamine,,
Retinolo (Vit. A),mcg,0.0
"Vitamina A, IU",IU,0.0
"Vitamina A, RAE",mcg_RAE,0.0
Tiamina (Vit. B1),mg,0.565
Riboflavina (Vit. B2),mg,0.048
Niacina (Vit. B3),mg,4.113
Acido Pantotenico (Vit. B5),mg,1.287
Piridossina (Vit. B6),mg,0.171
Acido folico (Vit. B9 o M o Folacina),mcg,225.0
Folato alimentare,mcg,6.0
"Folato, DFE",mcg_DFE,389.0
"Folati, totali",mcg,231.0
Cobalamina (Vit. B12),mcg,0.0
Acido ascorbico (Vit. C),mg,0.0
Vitamina D (D2+D3),mcg,0.0
Colecalcifenolo (Vit. D),IU,0.0
Zuccheri,,
Lipidi,,
"Acidi grassi, monoinsaturi",g,0.161
"Acidi grassi, polinsaturi",g,0.138
"Acidi grassi, saturi",g,0.14
Colesterolo,mg,0.0
Grassi saturi,,
14:0,g,0.003
16:0,g,0.125
18:0,g,0.01
Grassi monoinsaturi,,
16:1 indifferenziato,g,0.002
18:1 indifferenziato,g,0.159
Grassi polinsaturi,,
18:2 indifferenziato,g,0.114
18:3 indifferenziato,g,0.024
Aminoacidi,,
Acido aspartico,g,0.611
Acido glutammico,g,1.268
Alanina,g,0.377
Arginina,g,0.542
Cistina,g,0.133
Fenilalanina,g,0.348
Glicina,g,0.29600000000000004
Isoleucina,g,0.281
Istidina,g,0.153
Leucina,g,0.5379999999999999
Lisina,g,0.235
Metionina,g,0.153
Prolina,g,0.306
Serina,g,0.342
Tirosina,g,0.217
Treonina,g,0.233
Triptofano,g,0.075
Valina,g,0.397
Altro,,
