Minerali,per porzione,% RDA
Calcio,"379,8 mg","38,0 %"
Rame,"1,2 mg","116,7 %"
Ferro,"15,1 mg","100,3 %"
Magnesio,"201,3 mg","67,1 %"
Manganese,"2,7 mg","133,7 %"
Fosforo,"304,5 mg","43,5 %"
Potassio,"1.275,8 mg","63,8 %"
Selenio,"< 0,1 mg","51,3 %"
Zinco,"5,3 mg","75,8 %"
