Minerali,per porzione,% RDA
Calcio,"36,0 mg","3,6 %"
Rame,"1,0 mg","101,7 %"
Ferro,"3,1 mg","20,7 %"
Magnesio,"25,9 mg","8,6 %"
Manganese,"0,0 mg","0,0 %"
Fosforo,"495,4 mg","70,8 %"
Potassio,"259,2 mg","13,0 %"
Selenio,"< 0,1 mg","3,8 %"
Zinco,"2,6 mg","37,0 %"
