Minerali,per porzione,% RDA
Calcio,"20,9 mg","2,1 %"
Rame,"< 0,1 mg","6,2 %"
Ferro,"0,9 mg","6,1 %"
Magnesio,"8,1 mg","2,7 %"
Manganese,"0,2 mg","7,9 %"
Fosforo,"34,2 mg","4,9 %"
Potassio,"71,3 mg","3,6 %"
Selenio,"< 0,1 mg","21,0 %"
Zinco,"0,2 mg","3,2 %"
