Minerali,per porzione,% RDA
Calcio,"90,1 mg","9,0 %"
Rame,"0,6 mg","62,8 %"
Ferro,"8,1 mg","54,1 %"
Magnesio,"51,0 mg","17,0 %"
Manganese,"< 0,1 mg","2,0 %"
Fosforo,"237,2 mg","33,9 %"
Potassio,"535,5 mg","26,8 %"
Selenio,"< 0,1 mg","253,9 %"
Zinco,"2,9 mg","40,8 %"
