Valori nutrizionali,per porzione,% RDA
Valore calorico,284 kcal 1.191 kJ,"14,2 %"
Grassi,"8,6 g","13,3 %"
Grassi saturi,"5,0 g","22,8 %"
Grassi monoinsaturi,"2,3 g","8,0 %"
Grassi polinsaturi,"0,8 g","5,4 %"
Carboidrati,"47,7 g","17,8 %"
Zuccheri,"0,0 g","0,0 %"
Proteine,"5,6 g","7,7 %"
Fibre alimentari,"0,0 g","0,0 %"
Colesterolo,"20,5 mg","68,5 %"
Sodio,"0,2 g","< 0,1 %"
Acqua,"94,3 g","4,7 %"
