,0,1,2
0,Composizione chimica,valore per 100g,g/100g Proteine
1,Proteine (%):,8%,
2,Acido aspartico,1080g,13.50
3,Acido glutamico,2030g,25.38
4,Alanina,380g,4.75
5,Aminoacido limitante,Lisina,ND
6,Arginina,1180g,14.75
7,Cistina,100g,1.25
8,Fenilalanina,450g,5.63
9,Glicina,450g,5.63
10,Indice chimico,43g,ND
11,Isoleucina,310g,3.88
12,Istidina,190g,2.38
13,Leucina,590g,7.38
14,Lisina,200g,2.50
15,Metionina,100g,1.25
16,Prolina,460g,5.75
17,Serina,410g,5.13
18,Tirosina,200g,2.50
19,Treonina,300g,3.75
20,Triptofano,70g,0.88
21,Valina,980g,12.25
