Minerali,per porzione,% RDA
Calcio,"31,8 mg","3,2 %"
Rame,"< 0,1 mg","2,9 %"
Ferro,"0,3 mg","1,9 %"
Magnesio,"27,9 mg","9,3 %"
Manganese,"< 0,1 mg","1,1 %"
Fosforo,"392,4 mg","56,1 %"
Potassio,"250,2 mg","12,5 %"
Selenio,"< 0,1 mg","138,0 %"
Zinco,"0,5 mg","7,1 %"
