Minerali,per porzione,% RDA
Calcio,"15,7 mg","1,6 %"
Rame,"< 0,1 mg","7,2 %"
Ferro,"1,7 mg","11,3 %"
Magnesio,"16,8 mg","5,6 %"
Manganese,"< 0,1 mg","1,2 %"
Fosforo,"140,0 mg","20,0 %"
Potassio,"152,3 mg","7,6 %"
Selenio,"0,2 mg","511,5 %"
Zinco,"1,4 mg","19,7 %"
