,0,1,2
1,Parte edibile (%):,100,
2,Acqua (g):,63.6,
3,Proteine (g):,7,
4,Lipidi(g):,2.4,
5,Colesterolo (mg):,0,
6,Carboidrati disponibili (g):,18.9,
7,Amido (g):,16,
8,Zuccheri solubili (g):,1.3,
9,Fibra totale (g):,5.8,
10,Fibra solubile (g):,0.47,
11,Fibra insolubile (g):,5.29,
12,Alcol (g):,0,
13,Energia (kcal):,120,
14,Energia (kJ):,504,
15,Sodio (mg):,5,
16,Potassio (mg):,302,
17,Ferro (mg):,2.2,
18,Calcio (mg):,58,
19,Fosforo (mg):,148,
20,Magnesio (mg):,37,
21,Zinco (mg):,1.7,
22,Rame (mg):,0.3,
23,Selenio (µg):,1,
24,Tiamina (mg):,0.2,
25,Riboflavina (mg):,0.04,
26,Niacina (mg):,0.9,
27,Vitamina A retinolo eq. (µg):,4,
28,Vitamina C (mg):,tr,
29,Vitamina E (mg):,,
