Informazioni nutrizionali,Come vendutoper 100 g / 100 ml
Grassi,"13,5 g"
- Acidi Grassi saturi,"1,6 g"
Carboidrati,"2,8 g"
- Zuccheri,"0,8 g"
Fibra alimentare,"3,2 g"
Proteine,"19,5 g"
Sale,"1,6 g"
Sodio,"0,63 g"
Nutrition score - France,0
Nutri-Score,B
