Valori nutrizionali,per porzione,% RDA
Valore calorico,88 kcal 368 kJ,"4,4 %"
Grassi,"0,5 g","0,8 %"
Grassi saturi,"0,5 g","2,3 %"
Grassi monoinsaturi,"0,0 g","0,0 %"
Grassi polinsaturi,"0,0 g","0,0 %"
Carboidrati,"19,9 g","7,4 %"
Zuccheri,"18,0 g","36,0 %"
Proteine,"1,0 g","1,4 %"
Fibre alimentari,"1,0 g","0,3 %"
Colesterolo,"0,0 mg","0,0 %"
Sodio,"< 0,1 g","< 0,1 %"
Acqua,"0,2 g","< 0,1 %"
