Minerali,per porzione,% RDA
Calcio,"100,1 mg","10,0 %"
Rame,"0,2 mg","20,0 %"
Ferro,"0,0 mg","0,0 %"
Magnesio,"11,7 mg","3,9 %"
Manganese,"0,2 mg","7,8 %"
Fosforo,"18,9 mg","2,7 %"
Potassio,"61,6 mg","3,1 %"
Selenio,"< 0,1 mg","1,4 %"
Zinco,"1,5 mg","21,4 %"
