Valori nutrizionali,per porzione,% RDA
Valore calorico,500 kcal 2.093 kJ,"25,0 %"
Grassi,"24,1 g","37,1 %"
Grassi saturi,"6,1 g","27,7 %"
Carboidrati,"64,5 g","24,1 %"
Zuccheri,"15,1 g","30,2 %"
Proteine,"6,1 g","8,4 %"
Fibre alimentari,"1,8 g","0,6 %"
Sodio,"0,5 g","< 0,1 %"
