Minerali,per porzione,% RDA
Calcio,"115,3 mg","11,5 %"
Rame,"0,1 mg","10,7 %"
Ferro,"2,3 mg","15,2 %"
Magnesio,"26,2 mg","8,7 %"
Manganese,"0,5 mg","23,4 %"
Fosforo,"182,1 mg","26,0 %"
Potassio,"226,6 mg","11,3 %"
Selenio,"0,0 mg","0,0 %"
Zinco,"0,8 mg","11,8 %"
