Minerali,per porzione,% RDA
Calcio,"27,0 mg","2,7 %"
Rame,"< 0,1 mg","7,1 %"
Ferro,"1,6 mg","10,3 %"
Magnesio,"22,0 mg","7,3 %"
Manganese,"< 0,1 mg","0,7 %"
Fosforo,"193,0 mg","27,6 %"
Potassio,"330,0 mg","16,5 %"
Selenio,"< 0,1 mg","77,7 %"
Zinco,"3,8 mg","54,4 %"
