Valori nutrizionali,per porzione,% RDA
Valore calorico,245 kcal 1.024 kJ,"12,2 %"
Grassi,"1,1 g","1,7 %"
Grassi saturi,"0,2 g","0,8 %"
Grassi monoinsaturi,"0,2 g","0,6 %"
Grassi polinsaturi,"0,3 g","2,1 %"
Carboidrati,"44,8 g","16,7 %"
Zuccheri,"0,6 g","1,2 %"
Proteine,"15,4 g","21,1 %"
Fibre alimentari,"15,4 g","5,1 %"
Colesterolo,"0,0 mg","0,0 %"
Sodio,"0,4 g","< 0,1 %"
Acqua,"107,6 g","5,4 %"
