0,1,2
Calorie,kcal,47.0
Calorie,kj,197.0
Grassi,g,0.12
Carboidrati,g,11.75
Proteine,g,0.94
Fibre,g,2.4
Zuccheri,g,9.35
Acqua,g,86.75
Ceneri,g,0.44
Minerali,,
Calcio,mg,40.0
Sodio,mg,0.0
Fosforo,mg,14.0
Potassio,mg,181.0
Ferro,mg,0.1
Magnesio,mg,10.0
Zinco,mg,0.07
Rame,mg,0.045
Manganese,mg,0.025
Selenio,mcg,0.5
Vitamine,,
Retinolo (Vit. A),mcg,0.0
"Vitamina A, IU",IU,225.0
"Vitamina A, RAE",mcg_RAE,11.0
Tiamina (Vit. B1),mg,0.087
Riboflavina (Vit. B2),mg,0.04
Niacina (Vit. B3),mg,0.282
Acido Pantotenico (Vit. B5),mg,0.25
Piridossina (Vit. B6),mg,0.06
Acido folico (Vit. B9 o M o Folacina),mcg,0.0
Folato alimentare,mcg,30.0
"Folato, DFE",mcg_DFE,30.0
"Folati, totali",mcg,30.0
Cobalamina (Vit. B12),mcg,0.0
"Vitamina B-12, aggiunta",mcg,0.0
Acido ascorbico (Vit. C),mg,53.2
Vitamina D (D2+D3),mcg,0.0
Colecalcifenolo (Vit. D),IU,0.0
Alpha-tocoferolo (Vit. E),mg,0.18
"Vitamina E, aggiunta",mg,0.0
Fillochinone (Vit. K),mcg,0.0
Colina totale (Vit. J),mg,8.4
"Carotene, beta",mcg,71.0
"Carotene, alfa",mcg,11.0
"Criptoxantina, beta",mcg,116.0
Licopene,mcg,0.0
Luteina + zeaxantina,mcg,129.0
Zuccheri,,
Lipidi,,
"Acidi grassi, monoinsaturi",g,0.023
"Acidi grassi, polinsaturi",g,0.025
"Acidi grassi, saturi",g,0.015
Colesterolo,mg,0.0
Grassi saturi,,
4:0,g,0.0
6:0,g,0.0
8:0,g,0.0
10:0,g,0.0
12:0,g,0.0
14:0,g,0.0
16:0,g,0.013000000000000001
18:0,g,0.0
Grassi monoinsaturi,,
16:1 indifferenziato,g,0.003
18:1 indifferenziato,g,0.02
20:1,g,0.0
22:1 indifferenziato,g,0.0
Grassi polinsaturi,,
18:2 indifferenziato,g,0.018000000000000002
18:3 indifferenziato,g,0.006999999999999999
18:4,g,0.0
20:4 indifferenziato,g,0.0
20:5 n-3,g,0.0
22:5 n-3,g,0.0
22:6 n-3,g,0.0
Aminoacidi,,
Acido aspartico,g,0.114
Acido glutammico,g,0.094
Alanina,g,0.05
Arginina,g,0.065
Cistina,g,0.01
Fenilalanina,g,0.031
Glicina,g,0.094
Isoleucina,g,0.025
Istidina,g,0.018000000000000002
Leucina,g,0.023
Lisina,g,0.047
Metionina,g,0.02
Prolina,g,0.046
Serina,g,0.032
Tirosina,g,0.016
Treonina,g,0.015
Triptofano,g,0.009000000000000001
Valina,g,0.04
Altro,,
Alcol etilico,g,0.0
Caffeina,mg,0.0
Teobromina,mg,0.0
