Valori nutrizionali,per porzione,% RDA
Valore calorico,100 kcal 420 kJ,"5,0 %"
Grassi,"7,3 g","11,2 %"
Grassi saturi,"1,7 g","7,9 %"
Grassi monoinsaturi,"2,7 g","9,2 %"
Grassi polinsaturi,"1,7 g","11,6 %"
Carboidrati,"1,2 g","0,5 %"
Zuccheri,"0,2 g","0,5 %"
Proteine,"7,0 g","9,6 %"
Fibre alimentari,"0,2 g","< 0,1 %"
Colesterolo,"43,2 mg","144,0 %"
Sodio,"0,3 g","< 0,1 %"
Acqua,"28,1 g","1,4 %"
