Minerali,per porzione,% RDA
Calcio,"63,9 mg","6,4 %"
Rame,"< 0,1 mg","7,4 %"
Ferro,"1,2 mg","7,9 %"
Magnesio,"23,6 mg","7,9 %"
Manganese,"0,7 mg","35,3 %"
Fosforo,"158,7 mg","22,7 %"
Potassio,"282,7 mg","14,1 %"
Selenio,"< 0,1 mg","33,5 %"
Zinco,"0,5 mg","7,4 %"
