Valori nutrizionali,per porzione,% RDA
Valore calorico,316 kcal 1.325 kJ,"15,8 %"
Grassi,"0,7 g","1,0 %"
Grassi saturi,"< 0,1 g","0,3 %"
Grassi monoinsaturi,"0,5 g","1,6 %"
Grassi polinsaturi,"0,1 g","1,0 %"
Carboidrati,"83,2 g","31,0 %"
Zuccheri,"0,0 g","0,0 %"
Proteine,"3,4 g","4,7 %"
Fibre alimentari,"0,0 g","0,0 %"
Colesterolo,"0,0 mg","0,0 %"
Sodio,"< 0,1 g","< 0,1 %"
Acqua,"190,4 g","9,5 %"
