Minerali,per porzione,% RDA
Calcio,"26,4 mg","2,6 %"
Rame,"< 0,1 mg","6,1 %"
Ferro,"0,9 mg","5,8 %"
Magnesio,"15,0 mg","5,0 %"
Manganese,"0,2 mg","10,2 %"
Fosforo,"42,6 mg","6,1 %"
Potassio,"237,6 mg","11,9 %"
Selenio,"< 0,1 mg","2,7 %"
Zinco,"0,3 mg","4,0 %"
