Minerali,per porzione,% RDA
Calcio,"189,4 mg","18,9 %"
Rame,"0,0 mg","0,0 %"
Ferro,"1,8 mg","12,0 %"
Magnesio,"0,0 mg","0,0 %"
Manganese,"0,0 mg","0,0 %"
Fosforo,"0,0 mg","0,0 %"
Potassio,"754,8 mg","37,7 %"
Selenio,"0,0 mg","0,0 %"
Zinco,"0,0 mg","0,0 %"
