Valori nutrizionali,per porzione,% RDA
Valore calorico,179 kcal 748 kJ,"8,9 %"
Grassi,"10,8 g","16,6 %"
Grassi saturi,"2,8 g","12,7 %"
Grassi monoinsaturi,"4,4 g","15,3 %"
Grassi polinsaturi,"2,8 g","18,7 %"
Carboidrati,"10,9 g","4,1 %"
Zuccheri,"0,0 g","0,0 %"
Proteine,"9,1 g","12,4 %"
Fibre alimentari,"0,0 g","0,0 %"
Colesterolo,"41,0 mg","136,5 %"
Sodio,"0,5 g","< 0,1 %"
Acqua,"31,6 g","1,6 %"
