Valori nutrizionali,per porzione,% RDA
Valore calorico,33 kcal 136 kJ,"1,6 %"
Grassi,"0,5 g","0,8 %"
Carboidrati,"6,6 g","2,5 %"
Proteine,"0,2 g","0,2 %"
