Informazioni nutrizionali,Come vendutoper 100 g / 100 ml
Grassi,33 g
- Acidi Grassi saturi,13 g
Carboidrati,56 g
- Zuccheri,54 g
Proteine,"5,4 g"
Sale,"0,3 g"
Sodio,"0,118 g"
Nutrition score - France,27
Nutri-Score,E
