Valori nutrizionali,per porzione,% RDA
Valore calorico,886 kcal 3.709 kJ,"44,3 %"
Grassi,"61,5 g","94,6 %"
Grassi saturi,"25,4 g","115,5 %"
Grassi monoinsaturi,"26,0 g","89,8 %"
Grassi polinsaturi,"4,4 g","29,2 %"
Carboidrati,"0,0 g","0,0 %"
Zuccheri,"0,0 g","0,0 %"
Proteine,"77,5 g","106,1 %"
Fibre alimentari,"0,0 g","0,0 %"
Colesterolo,"303,6 mg","1.012,0 %"
Sodio,"0,3 g","< 0,1 %"
Acqua,"172,4 g","8,6 %"
