Minerali,per porzione,% RDA
Calcio,"48,4 mg","4,8 %"
Rame,"< 0,1 mg","9,1 %"
Ferro,"0,9 mg","6,3 %"
Magnesio,"44,8 mg","14,9 %"
Manganese,"0,3 mg","13,7 %"
Fosforo,"60,2 mg","8,6 %"
Potassio,"363,4 mg","18,2 %"
Selenio,"< 0,1 mg","2,8 %"
Zinco,"0,4 mg","5,6 %"
