Valori nutrizionali,per porzione,% RDA
Valore calorico,513 kcal 2.149 kJ,"25,7 %"
Grassi,"43,3 g","66,7 %"
Carboidrati,"1,7 g","0,6 %"
Proteine,"18,0 g","24,7 %"
