Minerali,per porzione,% RDA
Calcio,"42,2 mg","4,2 %"
Rame,"0,2 mg","17,4 %"
Ferro,"2,7 mg","17,7 %"
Magnesio,"22,3 mg","7,4 %"
Manganese,"0,3 mg","14,9 %"
Fosforo,"183,5 mg","26,2 %"
Potassio,"357,1 mg","17,9 %"
Selenio,"< 0,1 mg","2,5 %"
Zinco,"0,7 mg","10,6 %"
