Informazioni nutrizionali,Come vendutoper 100 g / 100 ml
Grassi,"23,2 g"
- Acidi Grassi saturi,"1,9 g"
Carboidrati,"48,8 g"
- Zuccheri,40 g
Proteine,"11,9 g"
Sale,"0,81 g"
Sodio,"0,319 g"
