Minerali,per porzione,% RDA
Calcio,"19,4 mg","1,9 %"
Rame,"< 0,1 mg","4,6 %"
Ferro,"0,3 mg","2,2 %"
Magnesio,"16,7 mg","5,6 %"
Manganese,"< 0,1 mg","4,9 %"
Fosforo,"42,9 mg","6,1 %"
Potassio,"32,7 mg","1,6 %"
Selenio,"< 0,1 mg","0,8 %"
Zinco,"0,2 mg","3,0 %"
