Valori nutrizionali,per porzione,% RDA
Valore calorico,88 kcal 368 kJ,"4,4 %"
Grassi,"0,2 g","0,4 %"
Grassi saturi,"< 0,1 g","0,2 %"
Grassi monoinsaturi,"< 0,1 g","0,1 %"
Grassi polinsaturi,"< 0,1 g","0,4 %"
Carboidrati,"22,3 g","8,3 %"
Zuccheri,"21,4 g","42,7 %"
Proteine,"1,4 g","1,9 %"
Fibre alimentari,"1,0 g","0,3 %"
Colesterolo,"0,0 mg","0,0 %"
Sodio,"< 0,1 g","< 0,1 %"
Acqua,"219,2 g","11,0 %"
