Valori nutrizionali,per porzione,% RDA
Valore calorico,23 kcal 96 kJ,"1,2 %"
Grassi,"0,3 g","0,5 %"
Carboidrati,"4,5 g","1,7 %"
Proteine,"1,4 g","1,9 %"
Sale,"0,2 g","3,7 %"
Fibre alimentari,"0,9 g","0,3 %"
