0,1,2
Calorie,kcal,321.0
Calorie,kj,1342.0
Grassi,g,8.7
Carboidrati,g,54.4
Proteine,g,7.91
Fibre,g,0.0
Zuccheri,g,54.4
Acqua,g,27.16
Ceneri,g,1.83
Minerali,,
Calcio,mg,284.0
Sodio,mg,127.0
Fosforo,mg,253.0
Potassio,mg,371.0
Ferro,mg,0.19
Magnesio,mg,26.0
Zinco,mg,0.94
Rame,mg,0.015
Manganese,mg,0.006
Selenio,mcg,14.8
Vitamine,,
Retinolo (Vit. A),mcg,73.0
"Vitamina A, IU",IU,267.0
"Vitamina A, RAE",mcg_RAE,74.0
Tiamina (Vit. B1),mg,0.09
Riboflavina (Vit. B2),mg,0.41600000000000004
Niacina (Vit. B3),mg,0.21
Acido Pantotenico (Vit. B5),mg,0.75
Piridossina (Vit. B6),mg,0.051
Acido folico (Vit. B9 o M o Folacina),mcg,0.0
Folato alimentare,mcg,11.0
"Folato, DFE",mcg_DFE,11.0
"Folati, totali",mcg,11.0
Cobalamina (Vit. B12),mcg,0.44
"Vitamina B-12, aggiunta",mcg,0.0
Acido ascorbico (Vit. C),mg,2.6
Vitamina D (D2+D3),mcg,0.2
Vitamina D3,mcg,0.2
Colecalcifenolo (Vit. D),IU,6.0
Alpha-tocoferolo (Vit. E),mg,0.16
"Vitamina E, aggiunta",mg,0.0
Fillochinone (Vit. K),mcg,0.6
Colina totale (Vit. J),mg,89.1
"Carotene, beta",mcg,14.0
"Carotene, alfa",mcg,0.0
"Criptoxantina, beta",mcg,0.0
Licopene,mcg,0.0
Luteina + zeaxantina,mcg,0.0
Zuccheri,,
Lipidi,,
"Acidi grassi, monoinsaturi",g,2.427
"Acidi grassi, polinsaturi",g,0.337
"Acidi grassi, saturi",g,5.486000000000001
Colesterolo,mg,34.0
Grassi saturi,,
4:0,g,0.282
6:0,g,0.16699999999999998
8:0,g,0.09699999999999999
10:0,g,0.073
12:0,g,0.18
14:0,g,0.7829999999999999
16:0,g,2.396
18:0,g,1.209
Grassi monoinsaturi,,
16:1 indifferenziato,g,0.13699999999999998
18:1 indifferenziato,g,2.188
20:1,g,0.0
22:1 indifferenziato,g,0.0
Grassi polinsaturi,,
18:2 indifferenziato,g,0.21600000000000003
18:3 indifferenziato,g,0.121
18:4,g,0.0
20:4 indifferenziato,g,0.0
20:5 n-3,g,0.0
22:5 n-3,g,0.0
22:6 n-3,g,0.0
Aminoacidi,,
Acido aspartico,g,0.6
Acido glutammico,g,1.656
Alanina,g,0.273
Arginina,g,0.28600000000000003
Cistina,g,0.073
Fenilalanina,g,0.382
Glicina,g,0.16699999999999998
Isoleucina,g,0.479
Istidina,g,0.214
Leucina,g,0.775
Lisina,g,0.627
Metionina,g,0.198
Prolina,g,0.7659999999999999
Serina,g,0.43
Tirosina,g,0.382
Treonina,g,0.35700000000000004
Triptofano,g,0.11199999999999999
Valina,g,0.529
Altro,,
Alcol etilico,g,0.0
Caffeina,mg,0.0
Teobromina,mg,0.0
