Minerali,per porzione,% RDA
Calcio,"81,1 mg","8,1 %"
Rame,"0,6 mg","62,2 %"
Ferro,"5,0 mg","33,6 %"
Magnesio,"207,2 mg","69,1 %"
Manganese,"< 0,1 mg","5,0 %"
Fosforo,"2.261,5 mg","323,1 %"
Potassio,"3.189,5 mg","159,5 %"
Selenio,"0,3 mg","1.123,2 %"
Zinco,"15,5 mg","221,4 %"
