Minerali,per porzione,% RDA
Calcio,"166,4 mg","16,6 %"
Rame,"< 0,1 mg","7,0 %"
Ferro,"1,8 mg","12,1 %"
Magnesio,"13,1 mg","4,4 %"
Manganese,"0,3 mg","13,0 %"
Fosforo,"68,4 mg","9,8 %"
Potassio,"73,0 mg","3,6 %"
Selenio,"0,0 mg","0,0 %"
Zinco,"0,5 mg","6,6 %"
