Minerali,per porzione,% RDA
Calcio,"40,3 mg","4,0 %"
Rame,"< 0,1 mg","4,6 %"
Ferro,"0,3 mg","1,8 %"
Magnesio,"9,7 mg","3,2 %"
Manganese,"0,2 mg","9,4 %"
Fosforo,"24,4 mg","3,5 %"
Potassio,"20,1 mg","1,0 %"
Selenio,"< 0,1 mg","1,3 %"
Zinco,"0,2 mg","3,2 %"
