Valori nutrizionali,per porzione,% RDA
Valore calorico,80 kcal 334 kJ,"4,0 %"
Grassi,"2,7 g","4,2 %"
Grassi saturi,"0,5 g","2,4 %"
Grassi monoinsaturi,"1,1 g","3,6 %"
Grassi polinsaturi,"0,9 g","5,9 %"
Carboidrati,"13,2 g","4,9 %"
Zuccheri,"0,0 g","0,0 %"
Proteine,"2,0 g","2,7 %"
Fibre alimentari,"1,7 g","0,6 %"
Colesterolo,"0,0 mg","0,0 %"
Sodio,"0,5 g","< 0,1 %"
Acqua,"81,4 g","4,1 %"
